player_id,name,pos,team,season,week,att,cmp,pass_epa,sacks,cpoe,car,tgt,rec,rec_ay,tgt_share,ay_share,team_car,team_rb_touch,fp_ppr,fp_exp,fp_act,snaps,team_snaps
00-0039530,Brevyn Spann-Ford,TE,DAL,2026,1,0,0,0.0,0,,0,2,2,6,0.0667,0.0194,18,20,3.4,2.94,3.4,13,59
00-0039686,Colson Yankoff,TE,WAS,2026,2,0,0,0.0,0,,0,1,1,4,0.0294,0.0111,32,31,2.4,1.48,2.4,21,70
00-0039732,Bo Nix,QB,DEN,2026,1,28,17,-14.381,4,-7.78,3,0,0,0.0,0.0,0.0,15,15,5.4,8.32,7.44,51,51
00-0039732,Bo Nix,QB,DEN,2026,2,31,22,8.431,0,11.476,5,0,0,0.0,0.0,0.0,28,26,14.1,15.45,14.12,62,62
00-0039738,Blake Corum,RB,LA,2026,1,0,0,0.0,0,,10,0,0,0.0,0.0,0.0,29,30,5.4,4.78,5.4,14,61
00-0039738,Blake Corum,RB,LA,2026,2,0,0,0.0,0,,12,1,1,-6,0.0333,-0.0181,28,27,10.2,7.7,10.2,28,62
00-0039739,Roman Wilson,WR,PIT,2026,1,0,0,0.0,0,,0,6,3,126,0.1622,0.3096,21,25,5.6,12.13,5.6,37,67
00-0039739,Roman Wilson,WR,PIT,2026,2,0,0,0.0,0,,0,6,5,21,0.1622,0.0977,23,24,7.8,7.96,7.8,55,70
00-0039746,Will Shipley,RB,PHI,2026,1,0,0,0.0,0,,2,1,1,6,0.0455,0.0267,25,20,2.2,2.49,2.2,10,56
00-0039746,Will Shipley,RB,PHI,2026,2,0,0,0.0,0,,7,2,2,0.0,0.0588,0.0,32,29,4.9,6.48,4.9,39,76
00-0039751,Jordan Whittington,WR,LA,2026,1,0,0,0.0,0,,0,1,1,8,0.037,0.0314,29,30,1.8,1.62,1.8,25,61
00-0039792,Devontez Walker,WR,BAL,2026,2,0,0,0.0,0,,0,2,1,60,0.069,0.1869,22,23,5.7,3.68,5.7,17,59
00-0039793,AJ Barner,TE,SEA,2026,1,0,0,0.0,0,,0,2,2,-1,0.0833,-0.0065,22,24,3.3,2.83,3.3,44,50
00-0039793,AJ Barner,TE,SEA,2026,2,0,0,0.0,0,,1,1,1,8,0.0385,0.0352,40,40,7.9,4.7,7.9,56,70
00-0039794,Braelon Allen,RB,NYJ,2026,1,0,0,0.0,0,,10,1,0,0.0,0.0435,0.0,39,34,4.0,6.39,4.0,27,68
00-0039794,Braelon Allen,RB,NYJ,2026,2,0,0,0.0,0,,5,1,1,3,0.0278,0.012,27,27,8.5,4.78,8.5,23,74
00-0039811,MarShawn Lloyd,RB,GB,2026,1,0,0,0.0,0,,13,1,0,18,0.025,0.0384,21,20,3.7,9.1,3.7,30,68
00-0039811,MarShawn Lloyd,RB,GB,2026,2,0,0,0.0,0,,6,2,2,-4,0.069,-0.0185,18,21,8.6,7.44,8.6,16,59
00-0039814,Erick All,TE,CIN,2026,2,0,0,0.0,0,,0,3,2,-1,0.0968,-0.0058,23,26,2.5,4.73,2.5,25,60
00-0039847,Theo Johnson,TE,NYG,2026,1,0,0,0.0,0,,0,1,1,2,0.0345,0.0082,37,30,1.9,1.54,1.9,32,70
00-0039847,Theo Johnson,TE,NYG,2026,2,0,0,0.0,0,,0,4,0,55,0.125,0.1613,21,23,0.0,8.03,0.0,16,57
00-0039849,Marvin Harrison Jr.,WR,ARI,2026,1,0,0,0.0,0,,0,3,1,71,0.0811,0.2509,34,32,4.3,4.84,4.3,59,75
00-0039849,Marvin Harrison Jr.,WR,ARI,2026,2,0,0,0.0,0,,0,1,0,3,0.0385,0.0275,17,21,0.0,1.23,0.0,37,50
00-0039851,Drake Maye,QB,NE,2026,1,33,23,-4.621,3,5.97,7,0,0,0.0,0.0,0.0,31,31,9.8,17.43,9.82,71,71
00-0039851,Drake Maye,QB,NE,2026,2,22,14,-1.263,3,0.852,4,0,0,0.0,0.0,0.0,28,26,8.0,9.12,8.02,55,55
00-0039868,Troy Franklin,WR,DEN,2026,1,0,0,0.0,0,,1,1,0,31,0.037,0.337,15,15,0.5,1.56,0.5,17,52
00-0039868,Troy Franklin,WR,DEN,2026,2,0,0,0.0,0,,0,2,1,33,0.069,0.1231,28,26,3.7,4.94,3.7,13,62
00-0039874,Jaylen Wright,RB,MIA,2026,1,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,18,16,-0.1,0.59,-0.1,4,57
00-0039874,Jaylen Wright,RB,MIA,2026,2,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,29,29,1.1,1.17,1.1,3,60
00-0039875,Ray Davis,RB,BUF,2026,1,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,21,18,0.3,0.43,0.3,5,56
00-0039880,Malik Washington,WR,MIA,2026,1,0,0,0.0,0,,0,8,3,135,0.2963,0.4369,18,16,6.3,12.67,6.3,55,56
00-0039880,Malik Washington,WR,MIA,2026,2,0,0,0.0,0,,1,5,4,27,0.2174,0.1598,29,29,8.7,7.47,8.7,43,59
00-0039890,Adonai Mitchell,WR,NYJ,2026,1,0,0,0.0,0,,0,3,3,59,0.1304,0.3512,39,34,9.0,5.48,9.0,46,67
00-0039890,Adonai Mitchell,WR,NYJ,2026,2,0,0,0.0,0,,0,12,6,178,0.3333,0.7092,27,27,12.3,19.01,12.3,61,74
00-0039893,Brian Thomas Jr.,WR,JAX,2026,1,0,0,0.0,0,,0,3,3,44,0.1429,0.1818,32,27,7.0,5.73,7.0,20,57
00-0039893,Brian Thomas Jr.,WR,JAX,2026,2,0,0,0.0,0,,0,8,3,82,0.2857,0.2715,24,25,7.0,11.22,7.0,32,59
00-0039894,Xavier Worthy,WR,KC,2026,1,0,0,0.0,0,,0,6,3,42,0.24,0.3158,38,36,4.8,9.36,4.8,53,69
00-0039894,Xavier Worthy,WR,KC,2026,2,0,0,0.0,0,,0,7,5,40,0.1628,0.1527,29,34,13.5,16.26,13.5,69,80
00-0039901,Keon Coleman,WR,BUF,2026,1,0,0,0.0,0,,0,1,1,4,0.0357,0.0104,21,18,1.1,2.54,1.1,29,58
00-0039901,Keon Coleman,WR,BUF,2026,2,0,0,0.0,0,,0,6,6,48,0.2143,0.2043,36,22,12.3,10.46,12.3,55,74
00-0039910,Jayden Daniels,QB,WAS,2026,1,34,18,3.906,1,-3.445,5,0,0,0.0,0.0,0.0,32,30,17.7,21.61,17.66,70,70
00-0039910,Jayden Daniels,QB,WAS,2026,2,17,11,0.179,0,3.495,7,0,0,0.0,0.0,0.0,32,31,14.7,19.73,14.74,39,71
00-0039912,Ben Sinnott,TE,WAS,2026,2,0,0,0.0,0,,0,1,1,4,0.0294,0.0111,32,31,1.6,1.64,1.6,48,71
00-0039915,Ladd McConkey,WR,LAC,2026,1,0,0,0.0,0,,0,7,5,97,0.2593,0.3553,21,16,19.2,16.48,19.2,27,55
00-0039915,Ladd McConkey,WR,LAC,2026,2,0,0,0.0,0,,0,3,3,34,0.1154,0.1264,32,31,6.5,4.62,6.5,31,67
00-0039918,Caleb Williams,QB,CHI,2026,1,29,21,18.565,2,16.58,10,0,0,0.0,0.0,0.0,39,31,37.3,30.94,37.26,75,75
00-0039918,Caleb Williams,QB,CHI,2026,2,26,15,-1.048,3,-5.577,5,0,0,0.0,0.0,0.0,31,33,7.7,13.83,7.72,64,74
00-0039919,Rome Odunze,WR,CHI,2026,1,0,0,0.0,0,,0,3,2,90,0.1154,0.2821,39,31,7.2,6.3,7.2,36,75
00-0039919,Rome Odunze,WR,CHI,2026,2,0,0,0.0,0,,0,4,3,47,0.1333,0.2487,31,33,7.3,6.64,7.3,62,74
00-0040024,Darius Cooper,WR,PHI,2026,2,0,0,0.0,0,,0,3,2,25,0.0882,0.0856,32,29,10.6,7.35,10.6,31,76
00-0040075,LaJohntay Wester,WR,BAL,2026,1,0,0,0.0,0,,0,2,2,11,0.0833,0.0409,37,32,3.5,3.29,3.5,20,69
00-0040075,LaJohntay Wester,WR,BAL,2026,2,0,0,0.0,0,,0,2,1,10,0.069,0.0312,22,23,2.4,3.27,2.4,31,58
00-0040081,Jake Briningstool,TE,KC,2026,1,0,0,0.0,0,,0,1,1,4,0.04,0.0301,38,36,1.9,1.44,1.9,13,68
00-0040122,Ashton Jeanty,RB,LV,2026,1,0,0,0.0,0,,23,6,6,18,0.2069,0.0796,37,36,32.7,24.36,32.7,50,68
00-0040122,Ashton Jeanty,RB,LV,2026,2,0,0,0.0,0,,21,7,4,2,0.2414,0.0071,29,28,10.3,29.16,10.3,51,63
00-0040124,Tetairoa McMillan,WR,CAR,2026,1,0,0,0.0,0,,0,8,5,119,0.2353,0.3251,22,23,10.5,12.89,10.5,56,68
00-0040124,Tetairoa McMillan,WR,CAR,2026,2,0,0,0.0,0,,0,10,5,132,0.3125,0.4244,22,23,15.1,24.12,15.1,53,66
00-0040126,Colston Loveland,TE,CHI,2026,1,0,0,0.0,0,,0,2,0,30,0.0769,0.094,39,31,0.0,6.3,0.0,65,75
00-0040126,Colston Loveland,TE,CHI,2026,2,0,0,0.0,0,,0,3,1,13,0.1,0.0688,31,33,1.3,5.97,1.3,64,74
00-0040128,Tyler Warren,TE,IND,2026,1,0,0,0.0,0,,0,5,3,23,0.1724,0.1144,20,23,10.3,7.58,10.3,50,54
00-0040128,Tyler Warren,TE,IND,2026,2,0,0,0.0,0,,1,7,6,-13,0.2333,-0.0802,32,30,14.4,13.3,14.4,58,65
00-0040129,Emeka Egbuka,WR,TB,2026,1,0,0,0.0,0,,0,6,5,84,0.2222,0.5874,20,21,11.3,11.16,11.3,49,57
00-0040129,Emeka Egbuka,WR,TB,2026,2,0,0,0.0,0,,1,5,3,75,0.1515,0.1781,25,26,10.3,11.85,10.3,56,65
00-0040131,Kyle Williams,WR,NE,2026,2,0,0,0.0,0,,0,2,1,23,0.0952,0.1173,28,26,2.0,2.93,2.0,11,55
00-0040134,Pat Bryant,WR,DEN,2026,1,0,0,0.0,0,,0,6,4,25,0.2222,0.2717,15,15,8.2,8.77,8.2,30,51
00-0040134,Pat Bryant,WR,DEN,2026,2,0,0,0.0,0,,1,1,0,5,0.0345,0.0187,28,26,1.6,1.62,1.6,41,62
00-0040138,Jaylin Noel,WR,HOU,2026,1,0,0,0.0,0,,0,2,2,26,0.0541,0.0807,32,33,7.3,3.39,7.3,24,80
00-0040138,Jaylin Noel,WR,HOU,2026,2,0,0,0.0,0,,1,5,1,39,0.1,0.0821,18,21,5.4,8.27,5.4,48,80
00-0040142,Kaleb Johnson,RB,GB,2026,2,0,0,0.0,0,,8,0,0,0.0,0.0,0.0,18,21,3.2,3.64,3.2,16,59
00-0040164,Jaylin Lane,WR,WAS,2026,1,0,0,0.0,0,,0,1,1,4,0.0345,0.0126,32,30,1.4,1.33,1.4,18,69
00-0040170,Elic Ayomanor,WR,TEN,2026,1,0,0,0.0,0,,0,3,1,41,0.1071,0.2158,14,13,8.1,6.63,8.1,26,50
00-0040170,Elic Ayomanor,WR,TEN,2026,2,0,0,0.0,0,,0,3,2,33,0.1765,0.2357,29,28,8.9,7.26,8.9,28,53
00-0040177,Jordan James,RB,SF,2026,2,0,0,0.0,0,,4,0,0,0.0,0.0,0.0,27,25,1.5,1.89,1.5,8,53
00-0040187,Mitchell Evans,TE,CAR,2026,1,0,0,0.0,0,,0,2,1,9,0.0588,0.0246,22,23,1.9,5.73,1.9,27,68
00-0040187,Mitchell Evans,TE,CAR,2026,2,0,0,0.0,0,,0,1,1,-1,0.0312,-0.0032,22,23,2.3,1.76,2.3,38,66
00-0040189,Oronde Gadsden II,TE,LAC,2026,1,0,0,0.0,0,,0,2,2,7,0.0741,0.0256,21,16,5.2,2.81,5.2,10,56
00-0040189,Oronde Gadsden II,TE,LAC,2026,2,0,0,0.0,0,,0,2,2,18,0.0769,0.0669,32,31,9.8,4.64,9.8,30,68
00-0040198,Ollie Gordon II,RB,MIA,2026,2,0,0,0.0,0,,3,0,0,0.0,0.0,0.0,29,29,0.7,1.34,0.7,11,58
00-0040218,Jimmy Horn Jr.,WR,CAR,2026,1,0,0,0.0,0,,0,1,0,3,0.0294,0.0082,22,23,0.0,1.28,0.0,14,67
00-0040236,Kyle Monangai,RB,CHI,2026,1,0,0,0.0,0,,10,2,2,9,0.0769,0.0282,39,31,20.4,9.01,20.4,32,74
00-0040236,Kyle Monangai,RB,CHI,2026,2,0,0,0.0,0,,10,2,2,1,0.0667,0.0053,31,33,7.8,8.47,7.8,25,74
00-0040237,Tez Johnson,WR,TB,2026,1,0,0,0.0,0,,1,1,0,9,0.037,0.0629,20,21,-0.4,3.48,-0.4,13,57
00-0040237,Tez Johnson,WR,TB,2026,2,0,0,0.0,0,,0,4,1,152,0.1212,0.361,25,26,5.9,9.15,5.9,19,66
00-0040238,LeQuint Allen Jr.,RB,JAX,2026,2,0,0,0.0,0,,0,1,0,4,0.0357,0.0132,24,25,0.0,3.75,0.0,9,60
00-0040242,Jacory Croskey-Merritt,RB,WAS,2026,1,0,0,0.0,0,,16,1,1,-7,0.0345,-0.0221,32,30,12.6,11.0,12.6,34,69
00-0040242,Jacory Croskey-Merritt,RB,WAS,2026,2,0,0,0.0,0,,12,1,1,-1,0.0294,-0.0028,32,31,5.8,7.24,5.8,26,70
00-0040277,Jahdae Walker,WR,CHI,2026,1,0,0,0.0,0,,0,1,1,1,0.0385,0.0031,39,31,7.1,4.21,7.1,34,76
00-0040466,Raheim Sanders,RB,CLE,2026,1,0,0,0.0,0,,1,3,3,-6,0.1364,-0.0263,22,18,5.6,4.31,5.6,18,51
00-0040466,Raheim Sanders,RB,CLE,2026,2,0,0,0.0,0,,2,1,1,-4,0.0333,-0.037,23,21,2.1,2.21,2.1,11,58
00-0040506,Myles Price,WR,MIN,2026,2,0,0,0.0,0,,0,1,0,2,0.0526,0.0127,28,27,0.0,1.31,0.0,26,52
00-0040556,Corey Kiner,RB,NE,2026,1,0,0,0.0,0,,6,0,0,0.0,0.0,0.0,31,31,1.1,2.85,1.1,8,73
00-0040556,Corey Kiner,RB,NE,2026,2,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,28,26,0.0,0.86,0.0,4,57
00-0040563,Efton Chism III,WR,NE,2026,2,0,0,0.0,0,,0,1,1,-2,0.0476,-0.0102,28,26,0.8,1.6,0.8,10,56
00-0040568,Lan Larison,RB,NE,2026,1,0,0,0.0,0,,0,2,2,-3,0.0645,-0.0136,31,31,2.9,2.86,2.9,3,75
00-0040582,Arian Smith,WR,NYJ,2026,1,0,0,0.0,0,,0,1,0,4,0.0435,0.0238,39,34,0.0,1.58,0.0,2,67
00-0040583,Woody Marks,RB,HOU,2026,1,0,0,0.0,0,,9,1,1,-2,0.027,-0.0062,32,33,5.0,5.72,5.0,40,78
00-0040583,Woody Marks,RB,HOU,2026,2,0,0,0.0,0,,8,6,5,11,0.12,0.0232,18,21,8.5,13.58,8.5,38,79
00-0040584,Gunnar Helm,TE,TEN,2026,1,0,0,0.0,0,,0,5,4,17,0.1786,0.0895,14,13,6.8,7.56,6.8,38,50
00-0040584,Gunnar Helm,TE,TEN,2026,2,0,0,0.0,0,,0,2,2,-1,0.1176,-0.0071,29,28,3.3,2.88,3.3,46,53
00-0040590,Konata Mumpfield,WR,LA,2026,1,0,0,0.0,0,,0,1,0,13,0.037,0.051,29,30,0.0,1.52,0.0,16,62
00-0040590,Konata Mumpfield,WR,LA,2026,2,0,0,0.0,0,,0,2,1,23,0.0667,0.0695,28,27,2.2,3.52,2.2,43,62
00-0040646,Jalen Royals,WR,KC,2026,2,0,0,0.0,0,,0,2,2,1,0.0465,0.0038,29,34,8.6,5.56,8.6,12,80
00-0040663,Harold Fannin Jr.,TE,CLE,2026,1,0,0,0.0,0,,0,3,2,10,0.1364,0.0439,22,18,4.1,3.03,4.1,42,51
00-0040663,Harold Fannin Jr.,TE,CLE,2026,2,0,0,0.0,0,,0,6,5,24,0.2,0.2222,23,21,10.4,8.35,10.4,50,58
00-0040666,Omarion Hampton,RB,LAC,2026,1,0,0,0.0,0,,12,0,0,0.0,0.0,0.0,21,16,8.3,7.23,8.3,32,55
00-0040666,Omarion Hampton,RB,LAC,2026,2,0,0,0.0,0,,23,2,2,-8,0.0769,-0.0297,32,31,17.5,18.19,17.5,43,68
00-0040667,Matthew Golden,WR,GB,2026,1,0,0,0.0,0,,0,12,6,137,0.3,0.2921,21,20,15.5,21.99,15.5,56,68
00-0040667,Matthew Golden,WR,GB,2026,2,0,0,0.0,0,,0,6,4,80,0.2069,0.3704,18,21,9.8,9.46,9.8,51,59
00-0040669,Isaac TeSlaa,WR,DET,2026,1,0,0,0.0,0,,0,1,0,3,0.0256,0.0145,33,37,0.0,1.54,0.0,52,76
00-0040669,Isaac TeSlaa,WR,DET,2026,2,0,0,0.0,0,,0,5,2,81,0.1316,0.2404,20,24,4.6,9.95,4.6,49,65
00-0040676,Cam Ward,QB,TEN,2026,1,32,19,-7.351,3,0.39,4,0,0,0.0,0.0,0.0,14,13,11.7,14.17,11.7,50,50
00-0040676,Cam Ward,QB,TEN,2026,2,20,13,-0.098,2,6.545,4,0,0,0.0,0.0,0.0,29,28,20.0,20.53,20.02,53,53
00-0040691,Jaxson Dart,QB,NYG,2026,1,29,23,21.912,2,13.384,11,0,0,0.0,0.0,0.0,37,30,26.6,20.01,26.6,69,69
00-0040691,Jaxson Dart,QB,NYG,2026,2,5,3,-1.116,0,-5.341,0,0,0,0.0,0.0,0.0,21,23,0.8,1.64,0.8,7,58
00-0040705,Chimere Dike,WR,TEN,2026,1,0,0,0.0,0,,0,1,1,3,0.0357,0.0158,14,13,1.7,1.36,1.7,4,50
00-0040715,Cam Skattebo,RB,NYG,2026,1,0,0,0.0,0,,18,0,0,0.0,0.0,0.0,37,30,14.1,11.8,14.1,42,69
00-0040715,Cam Skattebo,RB,NYG,2026,2,0,0,0.0,0,,12,4,4,-4,0.125,-0.0117,21,23,9.5,11.75,9.5,34,58
00-0040719,Bhayshul Tuten,RB,JAX,2026,1,0,0,0.0,0,,15,1,1,-5,0.0476,-0.0207,32,27,9.8,9.54,9.8,28,57
00-0040719,Bhayshul Tuten,RB,JAX,2026,2,0,0,0.0,0,,13,2,2,-8,0.0714,-0.0265,24,25,14.2,14.68,14.2,30,59
00-0040727,Tre Harris,WR,LAC,2026,1,0,0,0.0,0,,0,6,3,47,0.2222,0.1722,21,16,5.0,9.74,5.0,41,55
00-0040727,Tre Harris,WR,LAC,2026,2,0,0,0.0,0,,0,3,1,56,0.1154,0.2082,32,31,6.3,4.4,6.3,56,68
00-0040729,Jack Bech,WR,LV,2026,1,0,0,0.0,0,,0,4,3,32,0.1379,0.1416,37,36,11.3,7.11,11.3,27,68
00-0040729,Jack Bech,WR,LV,2026,2,0,0,0.0,0,,0,2,2,18,0.069,0.0636,29,28,4.5,3.23,4.5,34,63
00-0040730,RJ Harvey,RB,DEN,2026,1,0,0,0.0,0,,3,4,4,-22,0.1481,-0.2391,15,15,8.1,6.98,8.1,26,51
00-0040734,TreVeyon Henderson,RB,NE,2026,2,0,0,0.0,0,,16,0,0,0.0,0.0,0.0,28,26,13.6,7.78,13.6,33,55
00-0040735,Luther Burden III,WR,CHI,2026,1,0,0,0.0,0,,1,5,5,36,0.1923,0.1129,39,31,9.5,8.58,9.5,55,75
00-0040735,Luther Burden III,WR,CHI,2026,2,0,0,0.0,0,,0,7,3,87,0.2333,0.4603,31,33,6.2,11.63,6.2,42,74
00-0040736,Mason Taylor,TE,NYJ,2026,1,0,0,0.0,0,,0,3,2,1,0.1304,0.006,39,34,1.8,4.67,1.8,44,67
00-0040737,Terrance Ferguson,TE,LA,2026,1,0,0,0.0,0,,0,1,0,24,0.037,0.0941,29,30,0.0,1.13,0.0,31,61
00-0040737,Terrance Ferguson,TE,LA,2026,2,0,0,0.0,0,,0,9,6,54,0.3,0.1631,28,27,17.4,16.76,17.4,36,62
00-0040739,Elijah Arroyo,TE,SEA,2026,2,0,0,0.0,0,,0,1,1,14,0.0385,0.0617,40,40,2.7,1.52,2.7,15,71
00-0040743,Tyler Shough,QB,NO,2026,1,56,35,-1.007,5,-1.206,4,0,0,0.0,0.0,0.0,25,28,23.2,28.27,25.2,90,90
00-0040743,Tyler Shough,QB,NO,2026,2,34,27,10.929,3,14.051,9,0,0,0.0,0.0,0.0,27,25,22.4,22.89,22.38,68,68
00-0040782,Isaiah Bond,WR,CLE,2026,2,0,0,0.0,0,,0,1,1,7,0.0333,0.0648,23,21,2.0,1.5,2.0,4,57
00-0040784,Quinshon Judkins,RB,CLE,2026,1,0,0,0.0,0,,12,2,2,1,0.0909,0.0044,22,18,7.0,8.81,7.0,33,51
00-0040784,Quinshon Judkins,RB,CLE,2026,2,0,0,0.0,0,,12,5,5,-8,0.1667,-0.0741,23,21,9.8,12.35,9.8,39,58
00-0040785,Dohnte Meyers,WR,CIN,2026,1,0,0,0.0,0,,1,1,1,2,0.0294,0.0088,27,29,3.8,2.25,3.8,10,62
00-0040785,Dohnte Meyers,WR,CIN,2026,2,0,0,0.0,0,,0,1,0,-4,0.0323,-0.0231,23,26,0.0,1.51,0.0,11,61
00-0040867,Makai Lemon,WR,PHI,2026,1,0,0,0.0,0,,0,4,3,0.0,0.1818,0.0,25,20,2.5,5.15,2.5,35,55
00-0040867,Makai Lemon,WR,PHI,2026,2,0,0,0.0,0,,1,1,1,13,0.0294,0.0445,32,29,1.9,2.5,1.9,48,76
00-0040870,Ja'Kobi Lane,WR,BAL,2026,1,0,0,0.0,0,,0,3,1,30,0.125,0.1115,37,32,2.1,8.27,2.1,27,68
00-0040878,Mike Washington Jr.,RB,LV,2026,1,0,0,0.0,0,,7,0,0,0.0,0.0,0.0,37,36,4.1,4.24,4.1,13,68
00-0040878,Mike Washington Jr.,RB,LV,2026,2,0,0,0.0,0,,3,1,0,10,0.0345,0.0353,29,28,0.7,2.58,0.7,12,63
00-0040879,Matthew Hibner,TE,BAL,2026,1,0,0,0.0,0,,0,1,1,1,0.0417,0.0037,37,32,2.3,1.5,2.3,23,68
00-0040886,Nicholas Singleton,RB,TEN,2026,2,0,0,0.0,0,,4,0,0,0.0,0.0,0.0,29,28,1.0,1.91,1.0,6,55
00-0040890,Cyrus Allen,WR,KC,2026,1,0,0,0.0,0,,0,1,0,5,0.04,0.0376,38,36,0.0,1.3,0.0,1,100
00-0040894,Malik Benson,WR,LV,2026,1,0,0,0.0,0,,1,2,1,31,0.069,0.1372,37,36,0.8,4.44,0.8,7,70
00-0040894,Malik Benson,WR,LV,2026,2,0,0,0.0,0,,0,1,0,27,0.0345,0.0954,29,28,0.0,1.96,0.0,8,62
00-0041013,Emmett Johnson,RB,KC,2026,1,0,0,0.0,0,,8,2,2,-8,0.08,-0.0602,38,36,8.8,6.35,8.8,25,69
00-0041013,Emmett Johnson,RB,KC,2026,2,0,0,0.0,0,,2,2,2,-4,0.0465,-0.0153,29,34,5.5,4.07,5.5,14,78
00-0041027,Jeremiyah Love,RB,ARI,2026,1,0,0,0.0,0,,11,4,2,5,0.1081,0.0177,34,32,13.0,13.17,13.0,32,74
00-0041027,Jeremiyah Love,RB,ARI,2026,2,0,0,0.0,0,,9,3,3,0.0,0.1154,0.0,17,21,7.5,8.35,7.5,20,50
00-0041032,Kenyon Sadiq,TE,NYJ,2026,1,0,0,0.0,0,,1,3,3,0.0,0.1304,0.0,39,34,11.4,7.77,11.4,28,67
00-0041032,Kenyon Sadiq,TE,NYJ,2026,2,0,0,0.0,0,,0,3,2,8,0.0833,0.0319,27,27,3.7,4.2,3.7,27,75
00-0041037,Denzel Boston,WR,CLE,2026,1,0,0,0.0,0,,0,4,2,114,0.1818,0.5,22,18,13.9,7.17,13.9,47,51
00-0041037,Denzel Boston,WR,CLE,2026,2,0,0,0.0,0,,0,7,5,60,0.2333,0.5556,23,21,20.5,10.88,20.5,54,58
00-0041040,Antonio Williams,WR,WAS,2026,1,0,0,0.0,0,,0,4,4,55,0.1379,0.1735,32,30,16.4,8.52,16.4,26,70
00-0041040,Antonio Williams,WR,WAS,2026,2,1,0,-0.582,0,-30.83,0,3,3,16,0.0882,0.0446,32,31,5.4,5.7,5.4,35,71
00-0041041,Oscar Delp,TE,NO,2026,2,0,0,0.0,0,,0,1,1,7,0.0312,0.0329,27,25,1.8,1.67,1.8,9,69
00-0041042,Malachi Fields,WR,NYG,2026,1,0,0,0.0,0,,0,4,2,71,0.1379,0.2898,37,30,4.5,7.67,4.5,50,69
00-0041042,Malachi Fields,WR,NYG,2026,2,0,0,0.0,0,,0,6,2,131,0.1875,0.3842,21,23,5.0,10.11,5.0,47,58
00-0041044,Zachariah Branch,WR,ATL,2026,2,0,0,0.0,0,,0,2,2,-7,0.0645,-0.044,32,32,3.4,2.82,3.4,14,70
00-0041048,Ted Hurst III,WR,TB,2026,1,0,0,0.0,0,,0,3,3,34,0.1111,0.2378,20,21,6.6,4.87,6.6,43,57
00-0041048,Ted Hurst III,WR,TB,2026,2,0,0,0.0,0,,0,7,2,145,0.2121,0.3444,25,26,4.7,15.56,4.7,48,65
00-0041052,Kaelon Black,RB,SF,2026,1,0,0,0.0,0,,14,1,1,-5,0.0294,-0.0336,30,30,8.0,7.63,8.0,28,65
00-0041052,Kaelon Black,RB,SF,2026,2,0,0,0.0,0,,7,0,0,0.0,0.0,0.0,27,25,2.5,4.29,2.5,17,52
00-0041067,Bryce Lance,WR,NO,2026,1,0,0,0.0,0,,0,4,3,40,0.0769,0.0828,25,28,7.2,7.59,7.2,62,90
00-0041067,Bryce Lance,WR,NO,2026,2,0,0,0.0,0,,0,1,1,8,0.0312,0.0376,27,25,1.8,1.57,1.8,54,68
00-0041069,Colbie Young,WR,CIN,2026,2,0,0,0.0,0,,0,1,1,6,0.0323,0.0347,23,26,1.7,1.72,1.7,10,59
00-0041096,Kaytron Allen,RB,WAS,2026,1,0,0,0.0,0,,4,0,0,0.0,0.0,0.0,32,30,1.6,3.48,1.6,7,70
00-0041096,Kaytron Allen,RB,WAS,2026,2,0,0,0.0,0,,5,0,0,0.0,0.0,0.0,32,31,2.4,2.83,2.4,6,75
00-0041099,Barion Brown,WR,NO,2026,1,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,25,28,0.3,0.73,0.3,7,88
00-0041100,Josh Cameron,WR,JAX,2026,1,0,0,0.0,0,,0,2,2,18,0.0952,0.0744,32,27,10.0,5.97,10.0,19,58
00-0041104,Demond Claiborne,RB,MIN,2026,2,0,0,0.0,0,,0,1,1,-7,0.0526,-0.0446,28,27,1.2,1.26,1.2,2,50
00-0041125,Seth McGowan,RB,IND,2026,1,0,0,0.0,0,,0,1,1,-2,0.0345,-0.01,20,23,1.0,1.03,1.0,6,55
00-0041125,Seth McGowan,RB,IND,2026,2,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,32,30,0.0,0.86,0.0,4,67
00-0041132,Deion Burks,WR,IND,2026,2,0,0,0.0,0,,2,0,0,0.0,0.0,0.0,32,30,1.4,1.63,1.4,3,60
00-0041194,Jack Strand,QB,ATL,2026,2,15,8,-12.86,2,-21.318,2,0,0,0.0,0.0,0.0,32,32,-0.0,4.91,1.96,29,69
00-0041326,CJ Donaldson,RB,NO,2026,1,0,0,0.0,0,,2,2,1,5,0.0385,0.0104,25,28,1.2,3.04,1.2,15,88
00-0041326,CJ Donaldson,RB,NO,2026,2,0,0,0.0,0,,1,0,0,0.0,0.0,0.0,27,25,0.2,0.29,0.2,20,69
00-0041395,Eli Raridon,TE,NE,2026,1,0,0,0.0,0,,0,1,1,2,0.0323,0.009,31,31,7.2,4.2,7.2,38,70
00-0041395,Eli Raridon,TE,NE,2026,2,0,0,0.0,0,,0,1,1,25,0.0476,0.1276,28,26,4.0,1.51,4.0,11,55
